id_dedl,original,upper,missions,unsep,rmstr,split
,c5111aad-888c-4fb5-add6-1e435690e0e4,C5111AAD-888C-4FB5-ADD6-1E435690E0E4,C5111AAD-888C-4FB5-ADD6-1E435690E0E4,C5111AAD 888C 4FB5 ADD6 1E435690E0E4,C5111AAD 888C 4FB5 ADD6 1E435690E0E4,"['C5111AAD', '888C', '4FB5', 'ADD6', '1E435690E0E4']"
,c58b4e38-c4ca-41e4-8ab3-45ba86dbae18,C58B4E38-C4CA-41E4-8AB3-45BA86DBAE18,C58B4E38-C4CA-41E4-8AB3-45BA86DBAE18,C58B4E38 C4CA 41E4 8AB3 45BA86DBAE18,C58B4E38 C4CA 41E4 8AB3 45BA86DBAE18,"['C58B4E38', 'C4CA', '41E4', '8AB3', '45BA86DBAE18']"
,c682a888-4a82-4951-9b97-2f2eb168b37f,C682A888-4A82-4951-9B97-2F2EB168B37F,C682A888-4A82-4951-9B97-2F2EB168B37F,C682A888 4A82 4951 9B97 2F2EB168B37F,C682A888 4A82 4951 9B97 2F2EB168B37F,"['C682A888', '4A82', '4951', '9B97', '2F2EB168B37F']"
,c7f92c5d-3178-4699-8c9f-b2553524d53c,C7F92C5D-3178-4699-8C9F-B2553524D53C,C7F92C5D-3178-4699-8C9F-B2553524D53C,C7F92C5D 3178 4699 8C9F B2553524D53C,C7F92C5D 3178 4699 8C9F B2553524D53C,"['C7F92C5D', '3178', '4699', '8C9F', 'B2553524D53C']"
,c806c384-d513-4066-9ce4-98a0c2e69871,C806C384-D513-4066-9CE4-98A0C2E69871,C806C384-D513-4066-9CE4-98A0C2E69871,C806C384 D513 4066 9CE4 98A0C2E69871,C806C384 D513 4066 9CE4 98A0C2E69871,"['C806C384', 'D513', '4066', '9CE4', '98A0C2E69871']"
,c8304ae9-7edc-462f-bca3-17e3d3708af1,C8304AE9-7EDC-462F-BCA3-17E3D3708AF1,C8304AE9-7EDC-462F-BCA3-17E3D3708AF1,C8304AE9 7EDC 462F BCA3 17E3D3708AF1,C8304AE9 7EDC 462F BCA3 17E3D3708AF1,"['C8304AE9', '7EDC', '462F', 'BCA3', '17E3D3708AF1']"
,c922a7d9-cfa7-4b6b-acf3-1308df760fc3,C922A7D9-CFA7-4B6B-ACF3-1308DF760FC3,C922A7D9-CFA7-4B6B-ACF3-1308DF760FC3,C922A7D9 CFA7 4B6B ACF3 1308DF760FC3,C922A7D9 CFA7 4B6B ACF3 1308DF760FC3,"['C922A7D9', 'CFA7', '4B6B', 'ACF3', '1308DF760FC3']"
,c9433f06-2463-4753-94fe-55348b0ff37a,C9433F06-2463-4753-94FE-55348B0FF37A,C9433F06-2463-4753-94FE-55348B0FF37A,C9433F06 2463 4753 94FE 55348B0FF37A,C9433F06 2463 4753 94FE 55348B0FF37A,"['C9433F06', '2463', '4753', '94FE', '55348B0FF37A']"
,c95f3b8f-c84b-4aea-9185-5971b61883b8,C95F3B8F-C84B-4AEA-9185-5971B61883B8,C95F3B8F-C84B-4AEA-9185-5971B61883B8,C95F3B8F C84B 4AEA 9185 5971B61883B8,C95F3B8F C84B 4AEA 9185 5971B61883B8,"['C95F3B8F', 'C84B', '4AEA', '9185', '5971B61883B8']"
,ca097d08-1535-493c-9e60-07033b230889,CA097D08-1535-493C-9E60-07033B230889,CA097D08-1535-493C-9E60-07033B230889,CA097D08 1535 493C 9E60 07033B230889,CA097D08 1535 493C 9E60 07033B230889,"['CA097D08', '1535', '493C', '9E60', '07033B230889']"
,cbe65f19-c0f8-432f-8fd3-f8e13cb2ba74,CBE65F19-C0F8-432F-8FD3-F8E13CB2BA74,CBE65F19-C0F8-432F-8FD3-F8E13CB2BA74,CBE65F19 C0F8 432F 8FD3 F8E13CB2BA74,CBE65F19 C0F8 432F 8FD3 F8E13CB2BA74,"['CBE65F19', 'C0F8', '432F', '8FD3', 'F8E13CB2BA74']"
,ccc7a248-0f6b-4053-b1c3-70e89034d519,CCC7A248-0F6B-4053-B1C3-70E89034D519,CCC7A248-0F6B-4053-B1C3-70E89034D519,CCC7A248 0F6B 4053 B1C3 70E89034D519,CCC7A248 0F6B 4053 B1C3 70E89034D519,"['CCC7A248', '0F6B', '4053', 'B1C3', '70E89034D519']"
,ce374f8a-3516-442b-aa21-8cc7b62578c1,CE374F8A-3516-442B-AA21-8CC7B62578C1,CE374F8A-3516-442B-AA21-8CC7B62578C1,CE374F8A 3516 442B AA21 8CC7B62578C1,CE374F8A 3516 442B AA21 8CC7B62578C1,"['CE374F8A', '3516', '442B', 'AA21', '8CC7B62578C1']"
,cf6d8d19-c77a-4ed4-b1e8-498eaf57061c,CF6D8D19-C77A-4ED4-B1E8-498EAF57061C,CF6D8D19-C77A-4ED4-B1E8-498EAF57061C,CF6D8D19 C77A 4ED4 B1E8 498EAF57061C,CF6D8D19 C77A 4ED4 B1E8 498EAF57061C,"['CF6D8D19', 'C77A', '4ED4', 'B1E8', '498EAF57061C']"
,d0c45ba6-ed6a-4141-8b3b-1a01c15b0656,D0C45BA6-ED6A-4141-8B3B-1A01C15B0656,D0C45BA6-ED6A-4141-8B3B-1A01C15B0656,D0C45BA6 ED6A 4141 8B3B 1A01C15B0656,D0C45BA6 ED6A 4141 8B3B 1A01C15B0656,"['D0C45BA6', 'ED6A', '4141', '8B3B', '1A01C15B0656']"
,d2b7074c-36ed-473b-87c4-35725403e8c9,D2B7074C-36ED-473B-87C4-35725403E8C9,D2B7074C-36ED-473B-87C4-35725403E8C9,D2B7074C 36ED 473B 87C4 35725403E8C9,D2B7074C 36ED 473B 87C4 35725403E8C9,"['D2B7074C', '36ED', '473B', '87C4', '35725403E8C9']"
,d4436523-e2aa-40ff-a3ac-45dede321b51,D4436523-E2AA-40FF-A3AC-45DEDE321B51,D4436523-E2AA-40FF-A3AC-45DEDE321B51,D4436523 E2AA 40FF A3AC 45DEDE321B51,D4436523 E2AA 40FF A3AC 45DEDE321B51,"['D4436523', 'E2AA', '40FF', 'A3AC', '45DEDE321B51']"
,d5b2712a-32b0-44cd-920d-7819c7550790,D5B2712A-32B0-44CD-920D-7819C7550790,D5B2712A-32B0-44CD-920D-7819C7550790,D5B2712A 32B0 44CD 920D 7819C7550790,D5B2712A 32B0 44CD 920D 7819C7550790,"['D5B2712A', '32B0', '44CD', '920D', '7819C7550790']"
,d5b9beb7-3c69-4611-b6db-0f3ae6f41f1d,D5B9BEB7-3C69-4611-B6DB-0F3AE6F41F1D,D5B9BEB7-3C69-4611-B6DB-0F3AE6F41F1D,D5B9BEB7 3C69 4611 B6DB 0F3AE6F41F1D,D5B9BEB7 3C69 4611 B6DB 0F3AE6F41F1D,"['D5B9BEB7', '3C69', '4611', 'B6DB', '0F3AE6F41F1D']"
,d6968adb-8007-40f2-be22-78183b912958,D6968ADB-8007-40F2-BE22-78183B912958,D6968ADB-8007-40F2-BE22-78183B912958,D6968ADB 8007 40F2 BE22 78183B912958,D6968ADB 8007 40F2 BE22 78183B912958,"['D6968ADB', '8007', '40F2', 'BE22', '78183B912958']"
,d73a202e-5e00-454e-a5c7-eee247f4714b,D73A202E-5E00-454E-A5C7-EEE247F4714B,D73A202E-5E00-454E-A5C7-EEE247F4714B,D73A202E 5E00 454E A5C7 EEE247F4714B,D73A202E 5E00 454E A5C7 EEE247F4714B,"['D73A202E', '5E00', '454E', 'A5C7', 'EEE247F4714B']"
,d803305d-f372-482e-93ec-80a59645e00d,D803305D-F372-482E-93EC-80A59645E00D,D803305D-F372-482E-93EC-80A59645E00D,D803305D F372 482E 93EC 80A59645E00D,D803305D F372 482E 93EC 80A59645E00D,"['D803305D', 'F372', '482E', '93EC', '80A59645E00D']"
,d8621c0a-06c7-40df-9bea-689cc9696249,D8621C0A-06C7-40DF-9BEA-689CC9696249,D8621C0A-06C7-40DF-9BEA-689CC9696249,D8621C0A 06C7 40DF 9BEA 689CC9696249,D8621C0A 06C7 40DF 9BEA 689CC9696249,"['D8621C0A', '06C7', '40DF', '9BEA', '689CC9696249']"
,d9e03e30-e39f-4af5-9063-984ddf0ad43e,D9E03E30-E39F-4AF5-9063-984DDF0AD43E,D9E03E30-E39F-4AF5-9063-984DDF0AD43E,D9E03E30 E39F 4AF5 9063 984DDF0AD43E,D9E03E30 E39F 4AF5 9063 984DDF0AD43E,"['D9E03E30', 'E39F', '4AF5', '9063', '984DDF0AD43E']"
,da5e467c-7cbd-4cde-a759-9b29b897c722,DA5E467C-7CBD-4CDE-A759-9B29B897C722,DA5E467C-7CBD-4CDE-A759-9B29B897C722,DA5E467C 7CBD 4CDE A759 9B29B897C722,DA5E467C 7CBD 4CDE A759 9B29B897C722,"['DA5E467C', '7CBD', '4CDE', 'A759', '9B29B897C722']"
,dadf3118-9fc6-4ca5-bd95-ca1687261cae,DADF3118-9FC6-4CA5-BD95-CA1687261CAE,DADF3118-9FC6-4CA5-BD95-CA1687261CAE,DADF3118 9FC6 4CA5 BD95 CA1687261CAE,DADF3118 9FC6 4CA5 BD95 CA1687261CAE,"['DADF3118', '9FC6', '4CA5', 'BD95', 'CA1687261CAE']"
,dc1552b5-04cb-4fb9-a85b-bfc72f65ec96,DC1552B5-04CB-4FB9-A85B-BFC72F65EC96,DC1552B5-04CB-4FB9-A85B-BFC72F65EC96,DC1552B5 04CB 4FB9 A85B BFC72F65EC96,DC1552B5 04CB 4FB9 A85B BFC72F65EC96,"['DC1552B5', '04CB', '4FB9', 'A85B', 'BFC72F65EC96']"
,dc26a909-3b52-4025-823e-490fad9c2b77,DC26A909-3B52-4025-823E-490FAD9C2B77,DC26A909-3B52-4025-823E-490FAD9C2B77,DC26A909 3B52 4025 823E 490FAD9C2B77,DC26A909 3B52 4025 823E 490FAD9C2B77,"['DC26A909', '3B52', '4025', '823E', '490FAD9C2B77']"
,dc3dab06-f06f-4e45-8b47-bde29fb294ce,DC3DAB06-F06F-4E45-8B47-BDE29FB294CE,DC3DAB06-F06F-4E45-8B47-BDE29FB294CE,DC3DAB06 F06F 4E45 8B47 BDE29FB294CE,DC3DAB06 F06F 4E45 8B47 BDE29FB294CE,"['DC3DAB06', 'F06F', '4E45', '8B47', 'BDE29FB294CE']"
,dca76475-0f80-46ea-b0b0-1ff5b6269b24,DCA76475-0F80-46EA-B0B0-1FF5B6269B24,DCA76475-0F80-46EA-B0B0-1FF5B6269B24,DCA76475 0F80 46EA B0B0 1FF5B6269B24,DCA76475 0F80 46EA B0B0 1FF5B6269B24,"['DCA76475', '0F80', '46EA', 'B0B0', '1FF5B6269B24']"
,de7af518-351f-482c-ae89-d2a3574890b0,DE7AF518-351F-482C-AE89-D2A3574890B0,DE7AF518-351F-482C-AE89-D2A3574890B0,DE7AF518 351F 482C AE89 D2A3574890B0,DE7AF518 351F 482C AE89 D2A3574890B0,"['DE7AF518', '351F', '482C', 'AE89', 'D2A3574890B0']"
,dffff66f-9b67-4f75-8ee9-2d4b602576a0,DFFFF66F-9B67-4F75-8EE9-2D4B602576A0,DFFFF66F-9B67-4F75-8EE9-2D4B602576A0,DFFFF66F 9B67 4F75 8EE9 2D4B602576A0,DFFFF66F 9B67 4F75 8EE9 2D4B602576A0,"['DFFFF66F', '9B67', '4F75', '8EE9', '2D4B602576A0']"
,e0df063f-3a8e-434d-805c-def7832d6bee,E0DF063F-3A8E-434D-805C-DEF7832D6BEE,E0DF063F-3A8E-434D-805C-DEF7832D6BEE,E0DF063F 3A8E 434D 805C DEF7832D6BEE,E0DF063F 3A8E 434D 805C DEF7832D6BEE,"['E0DF063F', '3A8E', '434D', '805C', 'DEF7832D6BEE']"
,e32cd7b4-a738-49d1-be5f-79308416c800,E32CD7B4-A738-49D1-BE5F-79308416C800,E32CD7B4-A738-49D1-BE5F-79308416C800,E32CD7B4 A738 49D1 BE5F 79308416C800,E32CD7B4 A738 49D1 BE5F 79308416C800,"['E32CD7B4', 'A738', '49D1', 'BE5F', '79308416C800']"
,e402ba76-afd4-48b3-8264-3f8a19ea958f,E402BA76-AFD4-48B3-8264-3F8A19EA958F,E402BA76-AFD4-48B3-8264-3F8A19EA958F,E402BA76 AFD4 48B3 8264 3F8A19EA958F,E402BA76 AFD4 48B3 8264 3F8A19EA958F,"['E402BA76', 'AFD4', '48B3', '8264', '3F8A19EA958F']"
,e4b03720-36f0-4fd5-b5a4-d68d2b0508b4,E4B03720-36F0-4FD5-B5A4-D68D2B0508B4,E4B03720-36F0-4FD5-B5A4-D68D2B0508B4,E4B03720 36F0 4FD5 B5A4 D68D2B0508B4,E4B03720 36F0 4FD5 B5A4 D68D2B0508B4,"['E4B03720', '36F0', '4FD5', 'B5A4', 'D68D2B0508B4']"
,e64f7ae8-de84-4a45-91d9-dc73ec6c7425,E64F7AE8-DE84-4A45-91D9-DC73EC6C7425,E64F7AE8-DE84-4A45-91D9-DC73EC6C7425,E64F7AE8 DE84 4A45 91D9 DC73EC6C7425,E64F7AE8 DE84 4A45 91D9 DC73EC6C7425,"['E64F7AE8', 'DE84', '4A45', '91D9', 'DC73EC6C7425']"
,e708775c-5242-4f90-a24c-8db56801c251,E708775C-5242-4F90-A24C-8DB56801C251,E708775C-5242-4F90-A24C-8DB56801C251,E708775C 5242 4F90 A24C 8DB56801C251,E708775C 5242 4F90 A24C 8DB56801C251,"['E708775C', '5242', '4F90', 'A24C', '8DB56801C251']"
,e95751fa-fce0-488a-90bd-c87a9f6a1b81,E95751FA-FCE0-488A-90BD-C87A9F6A1B81,E95751FA-FCE0-488A-90BD-C87A9F6A1B81,E95751FA FCE0 488A 90BD C87A9F6A1B81,E95751FA FCE0 488A 90BD C87A9F6A1B81,"['E95751FA', 'FCE0', '488A', '90BD', 'C87A9F6A1B81']"
,ea0b093c-9352-4b16-be82-287ac4ac7950,EA0B093C-9352-4B16-BE82-287AC4AC7950,EA0B093C-9352-4B16-BE82-287AC4AC7950,EA0B093C 9352 4B16 BE82 287AC4AC7950,EA0B093C 9352 4B16 BE82 287AC4AC7950,"['EA0B093C', '9352', '4B16', 'BE82', '287AC4AC7950']"
,eacdcb04-41d5-4982-8a24-e8ea8f446429,EACDCB04-41D5-4982-8A24-E8EA8F446429,EACDCB04-41D5-4982-8A24-E8EA8F446429,EACDCB04 41D5 4982 8A24 E8EA8F446429,EACDCB04 41D5 4982 8A24 E8EA8F446429,"['EACDCB04', '41D5', '4982', '8A24', 'E8EA8F446429']"
,eaf0209f-6b7b-4f4e-aa14-486db23cf406,EAF0209F-6B7B-4F4E-AA14-486DB23CF406,EAF0209F-6B7B-4F4E-AA14-486DB23CF406,EAF0209F 6B7B 4F4E AA14 486DB23CF406,EAF0209F 6B7B 4F4E AA14 486DB23CF406,"['EAF0209F', '6B7B', '4F4E', 'AA14', '486DB23CF406']"
,eb59109a-78bd-42ef-ac35-a79b1ceb7ab2,EB59109A-78BD-42EF-AC35-A79B1CEB7AB2,EB59109A-78BD-42EF-AC35-A79B1CEB7AB2,EB59109A 78BD 42EF AC35 A79B1CEB7AB2,EB59109A 78BD 42EF AC35 A79B1CEB7AB2,"['EB59109A', '78BD', '42EF', 'AC35', 'A79B1CEB7AB2']"
,eb902702-e458-4c58-a967-fb7ebbf733c1,EB902702-E458-4C58-A967-FB7EBBF733C1,EB902702-E458-4C58-A967-FB7EBBF733C1,EB902702 E458 4C58 A967 FB7EBBF733C1,EB902702 E458 4C58 A967 FB7EBBF733C1,"['EB902702', 'E458', '4C58', 'A967', 'FB7EBBF733C1']"
,ecff59c4-aa54-4c43-90a5-dc944b40d6fe,ECFF59C4-AA54-4C43-90A5-DC944B40D6FE,ECFF59C4-AA54-4C43-90A5-DC944B40D6FE,ECFF59C4 AA54 4C43 90A5 DC944B40D6FE,ECFF59C4 AA54 4C43 90A5 DC944B40D6FE,"['ECFF59C4', 'AA54', '4C43', '90A5', 'DC944B40D6FE']"
,ee167843-7131-43d1-a135-d94e2f7c6028,EE167843-7131-43D1-A135-D94E2F7C6028,EE167843-7131-43D1-A135-D94E2F7C6028,EE167843 7131 43D1 A135 D94E2F7C6028,EE167843 7131 43D1 A135 D94E2F7C6028,"['EE167843', '7131', '43D1', 'A135', 'D94E2F7C6028']"
,eeda1c98-9cd7-480e-b393-f09a6cd6e114,EEDA1C98-9CD7-480E-B393-F09A6CD6E114,EEDA1C98-9CD7-480E-B393-F09A6CD6E114,EEDA1C98 9CD7 480E B393 F09A6CD6E114,EEDA1C98 9CD7 480E B393 F09A6CD6E114,"['EEDA1C98', '9CD7', '480E', 'B393', 'F09A6CD6E114']"
,ef932fc0-04e7-4a25-b7b2-08a2d85d4039,EF932FC0-04E7-4A25-B7B2-08A2D85D4039,EF932FC0-04E7-4A25-B7B2-08A2D85D4039,EF932FC0 04E7 4A25 B7B2 08A2D85D4039,EF932FC0 04E7 4A25 B7B2 08A2D85D4039,"['EF932FC0', '04E7', '4A25', 'B7B2', '08A2D85D4039']"
,f02bbfbe-033d-489c-94a9-9ec9d005e261,F02BBFBE-033D-489C-94A9-9EC9D005E261,F02BBFBE-033D-489C-94A9-9EC9D005E261,F02BBFBE 033D 489C 94A9 9EC9D005E261,F02BBFBE 033D 489C 94A9 9EC9D005E261,"['F02BBFBE', '033D', '489C', '94A9', '9EC9D005E261']"
,f1974fd5-a2fe-4263-971d-f1acf222f081,F1974FD5-A2FE-4263-971D-F1ACF222F081,F1974FD5-A2FE-4263-971D-F1ACF222F081,F1974FD5 A2FE 4263 971D F1ACF222F081,F1974FD5 A2FE 4263 971D F1ACF222F081,"['F1974FD5', 'A2FE', '4263', '971D', 'F1ACF222F081']"
,f1b8a0ab-2144-4084-ae16-6b8b019b9d5f,F1B8A0AB-2144-4084-AE16-6B8B019B9D5F,F1B8A0AB-2144-4084-AE16-6B8B019B9D5F,F1B8A0AB 2144 4084 AE16 6B8B019B9D5F,F1B8A0AB 2144 4084 AE16 6B8B019B9D5F,"['F1B8A0AB', '2144', '4084', 'AE16', '6B8B019B9D5F']"
,f2438154-502c-490b-bb43-72cef1e3745e,F2438154-502C-490B-BB43-72CEF1E3745E,F2438154-502C-490B-BB43-72CEF1E3745E,F2438154 502C 490B BB43 72CEF1E3745E,F2438154 502C 490B BB43 72CEF1E3745E,"['F2438154', '502C', '490B', 'BB43', '72CEF1E3745E']"
,f2dcfa44-0e8f-4fa7-9268-f423997251d7,F2DCFA44-0E8F-4FA7-9268-F423997251D7,F2DCFA44-0E8F-4FA7-9268-F423997251D7,F2DCFA44 0E8F 4FA7 9268 F423997251D7,F2DCFA44 0E8F 4FA7 9268 F423997251D7,"['F2DCFA44', '0E8F', '4FA7', '9268', 'F423997251D7']"
,f4da9c2e-77f2-443d-8ca5-7426ff0d183a,F4DA9C2E-77F2-443D-8CA5-7426FF0D183A,F4DA9C2E-77F2-443D-8CA5-7426FF0D183A,F4DA9C2E 77F2 443D 8CA5 7426FF0D183A,F4DA9C2E 77F2 443D 8CA5 7426FF0D183A,"['F4DA9C2E', '77F2', '443D', '8CA5', '7426FF0D183A']"
,f50a428b-ccb1-413d-9afd-43629d273b76,F50A428B-CCB1-413D-9AFD-43629D273B76,F50A428B-CCB1-413D-9AFD-43629D273B76,F50A428B CCB1 413D 9AFD 43629D273B76,F50A428B CCB1 413D 9AFD 43629D273B76,"['F50A428B', 'CCB1', '413D', '9AFD', '43629D273B76']"
,f535430d-50f5-4bae-8a42-b0de75fcf304,F535430D-50F5-4BAE-8A42-B0DE75FCF304,F535430D-50F5-4BAE-8A42-B0DE75FCF304,F535430D 50F5 4BAE 8A42 B0DE75FCF304,F535430D 50F5 4BAE 8A42 B0DE75FCF304,"['F535430D', '50F5', '4BAE', '8A42', 'B0DE75FCF304']"
,f60933b2-c2bf-4026-b540-a278c71b1cbc,F60933B2-C2BF-4026-B540-A278C71B1CBC,F60933B2-C2BF-4026-B540-A278C71B1CBC,F60933B2 C2BF 4026 B540 A278C71B1CBC,F60933B2 C2BF 4026 B540 A278C71B1CBC,"['F60933B2', 'C2BF', '4026', 'B540', 'A278C71B1CBC']"
,f7b16b00-ffe7-4baf-9fcb-9b153498a704,F7B16B00-FFE7-4BAF-9FCB-9B153498A704,F7B16B00-FFE7-4BAF-9FCB-9B153498A704,F7B16B00 FFE7 4BAF 9FCB 9B153498A704,F7B16B00 FFE7 4BAF 9FCB 9B153498A704,"['F7B16B00', 'FFE7', '4BAF', '9FCB', '9B153498A704']"
,f83328cb-f46e-4604-915e-704ad240902d,F83328CB-F46E-4604-915E-704AD240902D,F83328CB-F46E-4604-915E-704AD240902D,F83328CB F46E 4604 915E 704AD240902D,F83328CB F46E 4604 915E 704AD240902D,"['F83328CB', 'F46E', '4604', '915E', '704AD240902D']"
,f99b70fb-043d-4660-9301-4ac852d55dab,F99B70FB-043D-4660-9301-4AC852D55DAB,F99B70FB-043D-4660-9301-4AC852D55DAB,F99B70FB 043D 4660 9301 4AC852D55DAB,F99B70FB 043D 4660 9301 4AC852D55DAB,"['F99B70FB', '043D', '4660', '9301', '4AC852D55DAB']"
,fa40bac5-cea6-4ab5-b589-1fba651fc468,FA40BAC5-CEA6-4AB5-B589-1FBA651FC468,FA40BAC5-CEA6-4AB5-B589-1FBA651FC468,FA40BAC5 CEA6 4AB5 B589 1FBA651FC468,FA40BAC5 CEA6 4AB5 B589 1FBA651FC468,"['FA40BAC5', 'CEA6', '4AB5', 'B589', '1FBA651FC468']"
,fb90adbb-8ff8-4dd3-89a8-9902e5c0914c,FB90ADBB-8FF8-4DD3-89A8-9902E5C0914C,FB90ADBB-8FF8-4DD3-89A8-9902E5C0914C,FB90ADBB 8FF8 4DD3 89A8 9902E5C0914C,FB90ADBB 8FF8 4DD3 89A8 9902E5C0914C,"['FB90ADBB', '8FF8', '4DD3', '89A8', '9902E5C0914C']"
,fc35c528-7cab-4e5b-ba52-35da4f9d6da1,FC35C528-7CAB-4E5B-BA52-35DA4F9D6DA1,FC35C528-7CAB-4E5B-BA52-35DA4F9D6DA1,FC35C528 7CAB 4E5B BA52 35DA4F9D6DA1,FC35C528 7CAB 4E5B BA52 35DA4F9D6DA1,"['FC35C528', '7CAB', '4E5B', 'BA52', '35DA4F9D6DA1']"
,fcf2d63a-3178-49e0-b27c-ff7599b73a36,FCF2D63A-3178-49E0-B27C-FF7599B73A36,FCF2D63A-3178-49E0-B27C-FF7599B73A36,FCF2D63A 3178 49E0 B27C FF7599B73A36,FCF2D63A 3178 49E0 B27C FF7599B73A36,"['FCF2D63A', '3178', '49E0', 'B27C', 'FF7599B73A36']"
,fe8fe1b7-5686-42d4-95c9-692fce70a1e3,FE8FE1B7-5686-42D4-95C9-692FCE70A1E3,FE8FE1B7-5686-42D4-95C9-692FCE70A1E3,FE8FE1B7 5686 42D4 95C9 692FCE70A1E3,FE8FE1B7 5686 42D4 95C9 692FCE70A1E3,"['FE8FE1B7', '5686', '42D4', '95C9', '692FCE70A1E3']"
,fff76715-6dc1-4297-ae52-47b4c1da1f86,FFF76715-6DC1-4297-AE52-47B4C1DA1F86,FFF76715-6DC1-4297-AE52-47B4C1DA1F86,FFF76715 6DC1 4297 AE52 47B4C1DA1F86,FFF76715 6DC1 4297 AE52 47B4C1DA1F86,"['FFF76715', '6DC1', '4297', 'AE52', '47B4C1DA1F86']"
